Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KEYWORDS	Nucleosome core	3	0.1142857142857143	0.004037682331226887	HIST2H2AC, HIST2H4A, HIST2H4B	23	89	20581	30.16267708842208	0.24051764756373728	0.24051764756373728	4.076832450565638
UP_KEYWORDS	Citrullination	3	0.1142857142857143	0.004775951751231033	HIST2H2AC, HIST2H4A, HIST2H4B	23	97	20581	27.67503361721201	0.2778646754593599	0.15021454205155982	4.805820405751227
GOTERM_CC_DIRECT	GO:0000786~nucleosome	3	0.1142857142857143	0.005186110394376006	HIST2H2AC, HIST2H4A, HIST2H4B	22	94	18224	26.43713733075435	0.22491349935456417	0.22491349935456417	4.863134781270373
INTERPRO	IPR009072:Histone-fold	3	0.1142857142857143	0.007032932314865565	HIST2H2AC, HIST2H4A, HIST2H4B	22	112	18559	22.596185064935064	0.3120659736029312	0.3120659736029312	6.6541919407472445
UP_KEYWORDS	Chromosome	4	0.1523809523809524	0.008528623485611146	HIST2H2AC, HIST2H4A, SS18L1, HIST2H4B	23	400	20581	8.948260869565217	0.4414625572445897	0.1764611389382219	8.43457374628952
UP_SEQ_FEATURE	chain:Neuroblastoma breakpoint family member 12	2	0.0761904761904762	0.008740292231771906	NBPF10, NBPF11	23	8	20063	218.07608695652175	0.6258938930723716	0.6258938930723716	9.472236390436283
UP_SEQ_FEATURE	chain:Neuroblastoma breakpoint family member 20	2	0.0761904761904762	0.008740292231771906	NBPF10, NBPF11	23	8	20063	218.07608695652175	0.6258938930723716	0.6258938930723716	9.472236390436283
UP_SEQ_FEATURE	domain:NBPF 6	2	0.0761904761904762	0.008740292231771906	NBPF10, NBPF11	23	8	20063	218.07608695652175	0.6258938930723716	0.6258938930723716	9.472236390436283
UP_SEQ_FEATURE	chain:Neuroblastoma breakpoint family member 14	2	0.0761904761904762	0.008740292231771906	NBPF10, NBPF11	23	8	20063	218.07608695652175	0.6258938930723716	0.6258938930723716	9.472236390436283
UP_SEQ_FEATURE	chain:Neuroblastoma breakpoint family member 15	2	0.0761904761904762	0.008740292231771906	NBPF10, NBPF11	23	8	20063	218.07608695652175	0.6258938930723716	0.6258938930723716	9.472236390436283
UP_SEQ_FEATURE	chain:Neuroblastoma breakpoint family member 11	2	0.0761904761904762	0.008740292231771906	NBPF10, NBPF11	23	8	20063	218.07608695652175	0.6258938930723716	0.6258938930723716	9.472236390436283
UP_SEQ_FEATURE	chain:Neuroblastoma breakpoint family member 10	2	0.0761904761904762	0.008740292231771906	NBPF10, NBPF11	23	8	20063	218.07608695652175	0.6258938930723716	0.6258938930723716	9.472236390436283
UP_SEQ_FEATURE	domain:NBPF 10	2	0.0761904761904762	0.008740292231771906	NBPF10, NBPF11	23	8	20063	218.07608695652175	0.6258938930723716	0.6258938930723716	9.472236390436283
UP_SEQ_FEATURE	domain:NBPF 9	2	0.0761904761904762	0.008740292231771906	NBPF10, NBPF11	23	8	20063	218.07608695652175	0.6258938930723716	0.6258938930723716	9.472236390436283
UP_SEQ_FEATURE	chain:Neuroblastoma breakpoint family member 9	2	0.0761904761904762	0.008740292231771906	NBPF10, NBPF11	23	8	20063	218.07608695652175	0.6258938930723716	0.6258938930723716	9.472236390436283
UP_SEQ_FEATURE	chain:Neuroblastoma breakpoint family member 1	2	0.0761904761904762	0.008740292231771906	NBPF10, NBPF11	23	8	20063	218.07608695652175	0.6258938930723716	0.6258938930723716	9.472236390436283
UP_SEQ_FEATURE	chain:Neuroblastoma breakpoint family member 8	2	0.0761904761904762	0.008740292231771906	NBPF10, NBPF11	23	8	20063	218.07608695652175	0.6258938930723716	0.6258938930723716	9.472236390436283
UP_SEQ_FEATURE	domain:NBPF 7	2	0.0761904761904762	0.008740292231771906	NBPF10, NBPF11	23	8	20063	218.07608695652175	0.6258938930723716	0.6258938930723716	9.472236390436283
UP_SEQ_FEATURE	domain:NBPF 8	2	0.0761904761904762	0.008740292231771906	NBPF10, NBPF11	23	8	20063	218.07608695652175	0.6258938930723716	0.6258938930723716	9.472236390436283
KEGG_PATHWAY	hsa05322:Systemic lupus erythematosus	3	0.1142857142857143	0.009765532146631109	HIST2H2AC, HIST2H4A, HIST2H4B	9	134	6879	17.111940298507463	0.18623534895428018	0.18623534895428018	7.297411469327352
UP_SEQ_FEATURE	domain:NBPF 4	2	0.0761904761904762	0.009827687572818022	NBPF10, NBPF11	23	9	20063	193.84541062801932	0.6691682631449423	0.42482025691523384	10.591604148290745
UP_SEQ_FEATURE	domain:NBPF 5	2	0.0761904761904762	0.009827687572818022	NBPF10, NBPF11	23	9	20063	193.84541062801932	0.6691682631449423	0.42482025691523384	10.591604148290745
UP_SEQ_FEATURE	domain:NBPF 3	2	0.0761904761904762	0.011999063319523912	NBPF10, NBPF11	23	11	20063	158.600790513834	0.7412836305232094	0.362801659489152	12.78915057529696
UP_SEQ_FEATURE	domain:NBPF 2	2	0.0761904761904762	0.013083045994663898	NBPF10, NBPF11	23	12	20063	145.3840579710145	0.7712146119407055	0.30839667758038114	13.867665403868756
UP_SEQ_FEATURE	domain:NBPF 1	2	0.0761904761904762	0.013083045994663898	NBPF10, NBPF11	23	12	20063	145.3840579710145	0.7712146119407055	0.30839667758038114	13.867665403868756
UP_SEQ_FEATURE	chain:Histone H4	2	0.0761904761904762	0.015247606618428295	HIST2H4A, HIST2H4B	23	14	20063	124.61490683229813	0.8210922965095253	0.2911965737407681	15.98500334785392
INTERPRO	IPR019809:Histone H4, conserved site	2	0.0761904761904762	0.015730854194085625	HIST2H4A, HIST2H4B	22	14	18559	120.51298701298703	0.5684459648510696	0.3430722755516171	14.332618372718919
KEGG_PATHWAY	hsa05034:Alcoholism	3	0.1142857142857143	0.01664572055188836	HIST2H2AC, HIST2H4A, HIST2H4B	9	177	6879	12.954802259887005	0.29707295245049026	0.16159255278265228	12.15614795285812
INTERPRO	IPR001951:Histone H4	2	0.0761904761904762	0.016845421573987888	HIST2H4A, HIST2H4B	22	15	18559	112.47878787878788	0.5935981103968084	0.2592836923781444	15.274399005455619
INTERPRO	IPR004823:TATA box binding protein associated factor (TAF)	2	0.0761904761904762	0.017958786874861826	HIST2H4A, HIST2H4B	22	16	18559	105.44886363636364	0.6172855603620777	0.21346380647590424	16.20587619265963
GOTERM_MF_DIRECT	GO:0019904~protein domain specific binding	3	0.1142857142857143	0.018194983184490646	WNT3, HIST2H4A, HIST2H4B	18	208	16881	13.526442307692307	0.4643780141203846	0.4643780141203846	14.911778100717966
UP_SEQ_FEATURE	compositionally biased region:Poly-Arg	3	0.1142857142857143	0.018923956073612927	NBPF10, PCMTD2, NBPF11	23	194	20063	13.489242492155983	0.8823209453290557	0.2999701994482773	19.47267713165328
UP_SEQ_FEATURE	cross-link:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in ubiquitin); alternate	2	0.0761904761904762	0.019563140621929397	HIST2H4A, HIST2H4B	23	18	20063	96.92270531400966	0.8906047226140321	0.2710225704726671	20.065406882915504
INTERPRO	IPR010630:Neuroblastoma breakpoint family (NBPF) domain	2	0.0761904761904762	0.020181916167165293	NBPF10, NBPF11	22	18	18559	93.73232323232324	0.6606023073092516	0.19435859697967373	18.0383677241429
